"Id","SalePrice"
1461,122762.208692614
1462,158101.820005836
1463,180479.046898112
1464,200299.586595641
1465,205550.910772752
1466,172351.416807626
1467,190242.490010357
1468,161988.822666267
1469,188167.403564909
1470,120849.478438264
1471,197234.841869398
1472,100079.500369004
1473,97586.0675377674
1474,153228.057581192
1475,124780.034404565
1476,356085.954630382
1477,246721.378617075
1478,286274.998385406
1479,274180.896422686
1480,524503.651383498
1481,312073.514890384
1482,206586.323804008
1483,172505.292580565
1484,162432.896028582
1485,177807.374526331
1486,197004.583579461
1487,326074.78077247
1488,238344.306059618
1489,195456.644862348
1490,226982.755320386
1491,185828.888544097
1492,88746.3750754728
1493,175480.9874046
1494,292484.265678908
1495,288928.286840725
1496,224903.90598631
1497,192885.350782286
1498,167591.435308732
1499,171652.326161531
1500,165532.309701126
1501,180991.069699121
1502,157234.062784737
1503,275110.206491889
1504,242120.346886317
1505,225569.841958281
1506,191040.837411778
1507,259179.946866
1508,192860.621544638
1509,152960.236126833
1510,143774.082458038
1511,143829.20790707
1512,184498.43798269
1513,140480.324796654
1514,165324.061827727
1515,205944.294926759
1516,142024.686002855
1517,171305.13777185
1518,140736.786212397
1519,222478.642447296
1520,129154.743815588
1521,130360.440986006
1522,180695.471508451
1523,111161.604480366
1524,119831.811887019
1525,119886.068790732
1526,109256.353266973
1527,110391.345090689
1528,141578.888308067
1529,140822.526900663
1530,188808.694499557
1531,102730.617564394
1532,96659.0423553464
1533,148065.266896647
1534,119881.590393681
1535,145321.679661116
1536,102084.489757357
1537,66492.304490476
1538,136256.996813301
1539,190001.834768991
1540,96975.0111463332
1541,134740.920280172
1542,150383.465649321
1543,180338.654657671
1544,86871.5010501641
1545,115179.960242411
1546,136201.787396287
1547,126828.806858407
1548,139553.6905351
1549,124429.842656175
1550,130192.999201823
1551,109282.394514774
1552,130969.613278622
1553,139841.069498218
1554,122269.057274633
1555,164935.512911449
1556,80230.0240564496
1557,109132.106275935
1558,103910.889865328
1559,57250.2186697073
1560,138949.78460664
1561,137363.48892331
1562,135661.428381989
1563,123245.355348516
1564,167487.065412427
1565,150245.226919971
1566,242344.815340695
1567,77549.0140306022
1568,229383.901157984
1569,120758.300380831
1570,140631.559142584
1571,120910.78656394
1572,142819.0368957
1573,236500.181620948
1574,125222.427248775
1575,229187.563862317
1576,242155.359897769
1577,176979.349708741
1578,134750.020991141
1579,143762.680714272
1580,191852.525975895
1581,158915.970787879
1582,125602.970337673
1583,311957.906428596
1584,224136.055488362
1585,138694.242836028
1586,69504.2418676697
1587,100471.727368622
1588,142067.414781627
1589,94483.9493453375
1590,138583.024998645
1591,97322.0779002891
1592,108448.004496013
1593,125411.791427951
1594,148279.692550205
1595,110926.769064532
1596,244254.94933425
1597,210593.760202815
1598,218353.599997256
1599,160022.73225888
1600,152956.538177476
1601,74769.0550954705
1602,120231.567795526
1603,66244.5422059737
1604,259320.675888437
1605,232696.445917296
1606,168994.321581258
1607,196381.343376996
1608,199698.419276867
1609,183665.746714358
1610,145509.885618658
1611,132152.646609847
