"Id","SalePrice"
1461,119642.756639061
1462,155854.652989463
1463,182908.770789823
1464,200840.044318244
1465,197451.902770575
1466,170140.343753999
1467,183843.960423024
1468,163062.034761877
1469,191193.31407519
1470,119624.254676597
1471,170589.479190751
1472,100021.767270814
1473,96127.432513359
1474,144253.43358657
1475,114859.270940669
1476,360940.478015805
1477,254014.000441792
1478,302198.9711019
1479,297507.890950141
1480,544683.249258433
1481,334784.059927972
1482,207185.129985068
1483,173512.541040712
1484,165080.050649073
1485,183046.414838317
1486,190877.632614356
1487,351904.269039565
1488,232644.831480732
1489,193423.815251206
1490,240952.281413107
1491,192531.601075136
1492,90374.8041134756
1493,180923.148585807
1494,291572.623991956
1495,284723.859561467
1496,233760.70827257
1497,181410.132302595
1498,198423.666145876
1499,165854.321321634
1500,157742.982331893
1501,180895.806081138
1502,152979.756011381
1503,393363.320988502
1504,242999.784984567
1505,228417.721464685
1506,188927.03538265
1507,256552.859069157
1508,194325.939161288
1509,159291.783986405
1510,144212.699808044
1511,171549.965567564
1512,172018.890487717
1513,139274.361530381
1514,162909.000063319
1515,200199.789626534
1516,148159.624011798
1517,168635.254541962
1518,128969.095810905
1519,213382.198066896
1520,127432.032988235
1521,130450.971814778
1522,178362.248923308
1523,115178.217489928
1524,118921.659918253
1525,122065.259599385
1526,109741.053126861
1527,109824.303349185
1528,137590.619713368
1529,157660.587739621
1530,199145.432174588
1531,113162.817174573
1532,97298.8446812346
1533,149068.248657632
1534,128144.552175655
1535,138328.090629056
1536,106640.302572924
1537,60221.2155377986
1538,138833.914769637
1539,188926.946486928
1540,78345.6963367802
1541,134843.972718453
1542,155912.541418686
1543,181552.847482151
1544,89945.4250386483
1545,115087.633352095
1546,141064.389518568
1547,135672.60651287
1548,140370.451813327
1549,126305.528899667
1550,133878.036460273
1551,102934.063759109
1552,135920.592435275
1553,134765.690476324
1554,118397.427825385
1555,160062.773887934
1556,86231.6839370281
1557,115817.040227642
1558,107548.215863736
1559,58273.099422646
1560,133985.095739441
1561,122858.950971404
1562,134869.824168832
1563,122689.518774745
1564,160568.901108339
1565,151318.373904056
1566,231396.318953003
1567,78219.0664983647
1568,238045.312869212
1569,127264.993586514
1570,132817.378257895
1571,115460.261713541
1572,136490.457355936
1573,237708.603775717
1574,119028.363972365
1575,223352.328004916
1576,258733.349216877
1577,178727.367178456
1578,138819.077293328
1579,143710.902430772
1580,192963.497125309
1581,159050.250651854
1582,128879.081354272
1583,304415.096069913
1584,218272.202834398
1585,137446.747615593
1586,86948.7325502403
1587,110186.992837352
1588,144619.901370347
1589,100926.180415509
1590,133249.455763219
1591,94330.0692360109
1592,116624.787135069
1593,130602.796683363
1594,139582.747022415
1595,109013.639921546
1596,218716.492326181
1597,201296.981017948
1598,220187.80789883
1599,160388.352517019
1600,152431.901232739
1601,75649.8115235451
1602,120748.526131488
1603,58302.2375164888
1604,267179.537156558
1605,230710.080059446
1606,165427.817608817
1607,203523.405485952
1608,211685.095226852
1609,181685.831663487
1610,153704.292830996
1611,128987.630735966
1612,168675.829596269
1613,166168.668634453
1614,111678.850698898
1615,91149.7438230702
1616,80671.9703555029
1617,92650.8564942239
1618,146660.801652811
1619,143263.877136736
1620,158153.5411418
1621,137052.939443819
1622,145059.621078777
1623,260846.437753877
1624,205151.495789226
1625,116812.533009557
1626,165497.281309719
1627,195126.255457932
1628,275657.504239175
1629,177894.45266598
1630,382608.796827624
1631,231225.989724353
1632,247117.235183617
1633,172244.887256362
1634,185951.56171138
1635,172377.142675974
1636,155574.029439734
1637,212161.619701521
1638,181666.89561174
1639,181104.914594962
1640,245441.692229918
1641,176056.177949804
1642,248810.104217713
1643,226195.629643658
1644,241182.21526997
1645,225364.082275011
1646,160924.061372333
1647,155056.922922273
1648,128362.600720737
1649,141125.266826111
1650,117705.875347936
1651,124700.63171192
1652,98712.1138008004
1653,100867.015838619
1654,147005.02897942
1655,131473.044909868
1656,141475.766989501
1657,151950.966809614
1658,148750.035695916
1659,127014.641185702
1660,153697.093136564
1661,475330.389608091
1662,416704.651414508
1663,380417.094561548
1664,656125.137807535
1665,303494.686016925
1666,310061.486896382
1667,406904.796820589
1668,331781.303850351
1669,306259.322157036
1670,344279.830083502
1671,271494.231729147
1672,462942.440384552
1673,292162.304121153
1674,245170.349296669
1675,198148.505589738
