"Id","SalePrice"
1461,126599.4140625
1462,163095.484375
1463,179641.390625
1464,195189.984375
1465,181260.40625
1466,180629.0625
1467,189652.828125
1468,166808.078125
1469,175298.34375
1470,126906.2890625
1471,193920.953125
1472,92246.125
1473,100957.5546875
1474,153305.6875
1475,120259.4609375
1476,370684.96875
1477,259027.40625
1478,308268.78125
1479,284837.84375
1480,496037.1875
1481,315866.65625
1482,205028.625
1483,174554.03125
1484,158097.375
1485,173801.09375
1486,196607.4375
1487,307147.375
1488,229135.71875
1489,195587.09375
1490,208877.5
1491,203011.5625
1492,77405.90625
1493,208885.328125
1494,286581.71875
1495,300764.78125
1496,240976.03125
1497,180558.1875
1498,154252.921875
1499,153197.265625
1500,155806.4375
1501,176710.625
1502,143032.328125
1503,301984.75
1504,233591.921875
1505,214840.390625
1506,182332.46875
1507,228145.15625
1508,208462.171875
1509,159100.25
1510,156051.359375
1511,150229.984375
1512,159485.3125
1513,158044.734375
1514,185126.703125
1515,202319.203125
1516,149297.34375
1517,153451.421875
1518,133583.984375
1519,236845.296875
1520,130653.390625
1521,142254.640625
1522,149229.765625
1523,114997.5546875
1524,129835.0078125
1525,134314.15625
1526,132211.40625
1527,103467.375
1528,136315.265625
1529,152639.9375
1530,165496.21875
1531,115645.640625
1532,107577.8359375
1533,159559.265625
1534,112384.65625
1535,170638.625
1536,116434.296875
1537,62388.79296875
1538,192623.9375
1539,193697.78125
1540,133578.234375
1541,149156.921875
1542,149909.046875
1543,207890.9375
1544,87347.359375
1545,109526.75
1546,120315.5390625
1547,124222.734375
1548,140503.28125
1549,129118.921875
1550,142701.578125
1551,115077.28125
1552,145709.640625
1553,141445.78125
1554,103906.234375
1555,162784.875
1556,86779.6171875
1557,103773.5703125
1558,72982.0546875
1559,112320.765625
1560,139701.78125
1561,152736.375
1562,133095.109375
1563,123523.765625
1564,165304.0625
1565,146753.84375
1566,259350.34375
1567,71021.015625
1568,226099.3125
1569,169695.109375
1570,136357.21875
1571,118987.953125
1572,146720.390625
1573,245919.40625
1574,122706.8125
1575,222356.890625
1576,220917.0625
1577,195657.4375
1578,142242
1579,147263.515625
1580,181545.125
1581,141305
1582,129386.4375
1583,339534.25
1584,223225.59375
1585,141224.546875
1586,49231.1875
1587,89944.6640625
1588,155348.890625
1589,88571.03125
1590,131337.796875
1591,96482.5546875
1592,107505.0546875
1593,117974.4921875
1594,123150.453125
1595,114116.828125
1596,203874.84375
1597,173991.78125
1598,219650.140625
1599,171280.5625
1600,177329.03125
1601,71841.6953125
1602,127258.09375
1603,88008.546875
1604,257811.1875
1605,260757.71875
1606,171388.65625
1607,162082.265625
1608,207303.453125
1609,184833.15625
1610,165410.71875
1611,145525.484375
1612,164628.15625
1613,170652.140625
1614,128657.15625
1615,101385.328125
1616,81245.328125
1617,95859.9453125
1618,116062.828125
1619,139325.78125
1620,159083.6875
1621,148653.53125
1622,152494.46875
1623,300785.1875
1624,209388.71875
1625,123823.6328125
1626,164885
1627,196839.515625
1628,281893.90625
1629,167925.703125
1630,319233.28125
1631,208200.1875
1632,234996.71875
1633,159705.59375
1634,182867.890625
1635,182741.234375
1636,146902.796875
1637,186672.34375
1638,219571.875
1639,182251.5625
1640,265420.59375
1641,182495.40625
1642,218963.609375
1643,210206.03125
1644,234491.828125
1645,178830.25
1646,155821.34375
1647,167649.171875
1648,131862.484375
1649,139428.109375
1650,121161.6796875
1651,130690.3671875
1652,95978.1953125
1653,94385.6015625
1654,154233.546875
1655,149372.859375
1656,149908.625
1657,160333.046875
1658,149669.734375
1659,125796.359375
1660,155669.625
1661,437946.28125
1662,361204
1663,378794.59375
1664,446034.0625
1665,328742.4375
1666,349202.96875
1667,368364.34375
1668,333464.125
1669,301654.8125
1670,337435.125
1671,260501.5
1672,501453.15625
1673,276987.125
1674,264716.0625
1675,182606.59375
1676,197549.359375
1677,214383.609375
1678,502659.4375
1679,374430.15625
1680,362940
1681,243288.109375
1682,303261.6875
1683,171893.015625
1684,194691.78125
1685,167309.96875
1686,156828.109375
1687,165846.828125
1688,194571.078125
1689,190803.5625
1690,186855.140625
1691,171976.6875
1692,263790.9375
1693,164264.734375
1694,178624
1695,168074.421875
1696,288477.90625
1697,169391.421875
1698,346919.90625
1699,313604.65625
1700,234324.390625
1701,272112.90625
1702,260134.90625
1703,253208.640625
1704,286025.21875
1705,210688.8125
1706,492059.15625
1707,230076.109375
1708,208171.171875
1709,269571.25
1710,218144.21875
1711,279847.84375
1712,239322.84375
1713,266304.09375
1714,236217.890625
1715,200704.5
1716,187943.921875
1717,175095.859375
1718,123024.7578125
1719,205534.84375
1720,271908.0625
1721,183878.859375
1722,121508.046875
1723,158315.015625
1724,219379.6875
1725,238336.671875
1726,188412.640625
1727,154051.984375
1728,193228.609375
1729,162890.703125
1730,160823.953125
1731,120780.4609375
1732,129722.203125
1733,117411.9296875
1734,133280.03125
1735,134399.859375
1736,123360.96875
1737,370857.625
1738,255698.59375
1739,242488.34375
1740,173911.640625
1741,169103.390625
1742,174124.109375
1743,173234.65625
1744,321578.75
1745,246869.5625
1746,206196.453125
1747,221978.890625
1748,225351.953125
1749,161640.375
1750,143310.109375
1751,254506.234375
1752,124156.5078125
1753,148420.984375
1754,200440.078125
1755,176537.359375
1756,126454.9375
1757,118636.8125
1758,139434.078125
1759,180906.109375
1760,170981.6875
1761,154195.703125
1762,164762.421875
1763,162651.96875
1764,118632.328125
1765,170849.75
1766,172642.796875
1767,225692.65625
1768,143027.3125
1769,150303.984375
1770,144803.53125
1771,135715.25
1772,136578.6875
1773,144338.171875
1774,137426.609375
1775,131948.890625
1776,121414.046875
1777,118725.8828125
1778,123788.671875
1779,115856.59375
1780,175927.515625
