"Id","SalePrice"
1461,147482.77486911
1462,191935.568181818
1463,185673.650442478
1464,185673.650442478
1465,215134.636363636
1466,185673.650442478
1467,185673.650442478
1468,185673.650442478
1469,185673.650442478
1470,147482.77486911
1471,147482.77486911
1472,123553.455223881
1473,123553.455223881
1474,147482.77486911
1475,97084.4285714286
1476,338883.066666667
1477,215134.636363636
1478,277231.46875
1479,215134.636363636
1480,534034.857142857
1481,277231.46875
1482,215134.636363636
1483,185673.650442478
1484,185673.650442478
1485,185673.650442478
1486,185673.650442478
1487,277231.46875
1488,215134.636363636
1489,185673.650442478
1490,237562.885057471
1491,185673.650442478
1492,136807.19047619
1493,191935.568181818
1494,344143.431818182
1495,344143.431818182
1496,237562.885057471
1497,185673.650442478
1498,185673.650442478
1499,185673.650442478
1500,185673.650442478
1501,185673.650442478
1502,136807.19047619
1503,277231.46875
1504,277231.46875
1505,237562.885057471
1506,185673.650442478
1507,237562.885057471
1508,237562.885057471
1509,185673.650442478
1510,147482.77486911
1511,147482.77486911
1512,147482.77486911
1513,147482.77486911
1514,191935.568181818
1515,147482.77486911
1516,191935.568181818
1517,147482.77486911
1518,147482.77486911
1519,147482.77486911
1520,147482.77486911
1521,147482.77486911
1522,147482.77486911
1523,97084.4285714286
1524,123553.455223881
1525,123553.455223881
1526,123553.455223881
1527,97084.4285714286
1528,147482.77486911
1529,147482.77486911
1530,147482.77486911
1531,147482.77486911
1532,97084.4285714286
1533,147482.77486911
1534,97084.4285714286
1535,147482.77486911
1536,123553.455223881
1537,97084.4285714286
1538,215134.636363636
1539,277231.46875
1540,147482.77486911
1541,147482.77486911
1542,147482.77486911
1543,147482.77486911
1544,97084.4285714286
1545,123553.455223881
1546,123553.455223881
1547,147482.77486911
1548,147482.77486911
1549,147482.77486911
1550,147482.77486911
1551,147482.77486911
1552,147482.77486911
1553,123553.455223881
1554,97084.4285714286
1555,185673.650442478
1556,185673.650442478
1557,147482.77486911
1558,97084.4285714286
1559,123553.455223881
1560,147482.77486911
1561,147482.77486911
1562,123553.455223881
1563,123553.455223881
1564,147482.77486911
1565,147482.77486911
1566,237562.885057471
1567,97084.4285714286
1568,237562.885057471
1569,191935.568181818
1570,123553.455223881
1571,123553.455223881
1572,147482.77486911
1573,191935.568181818
1574,123553.455223881
1575,237562.885057471
1576,237562.885057471
1577,185673.650442478
1578,185673.650442478
1579,136807.19047619
1580,185673.650442478
1581,136807.19047619
1582,136807.19047619
1583,344143.431818182
1584,185673.650442478
1585,136807.19047619
1586,97084.4285714286
1587,97084.4285714286
1588,147482.77486911
1589,97084.4285714286
1590,123553.455223881
1591,97084.4285714286
1592,123553.455223881
1593,97084.4285714286
1594,147482.77486911
1595,123553.455223881
1596,185673.650442478
1597,185673.650442478
1598,185673.650442478
1599,215134.636363636
1600,215134.636363636
1601,97084.4285714286
1602,123553.455223881
1603,97084.4285714286
1604,277231.46875
1605,277231.46875
1606,147482.77486911
1607,191935.568181818
1608,185673.650442478
1609,185673.650442478
1610,185673.650442478
1611,123553.455223881
1612,123553.455223881
1613,147482.77486911
1614,147482.77486911
1615,97084.4285714286
1616,97084.4285714286
1617,123553.455223881
1618,123553.455223881
1619,147482.77486911
1620,147482.77486911
1621,147482.77486911
1622,147482.77486911
1623,344143.431818182
1624,191935.568181818
1625,123553.455223881
1626,147482.77486911
1627,237562.885057471
1628,277231.46875
1629,185673.650442478
1630,344143.431818182
1631,215134.636363636
1632,277231.46875
1633,185673.650442478
1634,185673.650442478
1635,185673.650442478
1636,185673.650442478
1637,185673.650442478
1638,185673.650442478
1639,185673.650442478
1640,237562.885057471
1641,185673.650442478
1642,185673.650442478
1643,215134.636363636
1644,277231.46875
1645,237562.885057471
1646,136807.19047619
1647,185673.650442478
1648,123553.455223881
1649,123553.455223881
1650,147482.77486911
1651,123553.455223881
1652,97084.4285714286
1653,123553.455223881
1654,147482.77486911
1655,147482.77486911
1656,147482.77486911
1657,147482.77486911
1658,147482.77486911
1659,123553.455223881
1660,147482.77486911
1661,344143.431818182
1662,344143.431818182
1663,344143.431818182
1664,534034.857142857
1665,338883.066666667
1666,344143.431818182
1667,344143.431818182
1668,338883.066666667
1669,277231.46875
1670,338883.066666667
1671,237562.885057471
1672,534034.857142857
1673,277231.46875
1674,277231.46875
1675,185673.650442478
1676,185673.650442478
1677,185673.650442478
1678,534034.857142857
1679,344143.431818182
1680,338883.066666667
1681,215134.636363636
1682,277231.46875
1683,185673.650442478
1684,185673.650442478
1685,185673.650442478
1686,185673.650442478
1687,185673.650442478
1688,185673.650442478
1689,185673.650442478
1690,185673.650442478
1691,185673.650442478
1692,277231.46875
1693,185673.650442478
1694,185673.650442478
1695,185673.650442478
1696,237562.885057471
1697,185673.650442478
1698,344143.431818182
1699,344143.431818182
1700,237562.885057471
1701,277231.46875
1702,277231.46875
1703,215134.636363636
1704,277231.46875
1705,215134.636363636
1706,534034.857142857
1707,185673.650442478
1708,185673.650442478
1709,277231.46875
1710,215134.636363636
1711,277231.46875
1712,215134.636363636
1713,237562.885057471
1714,237562.885057471
1715,185673.650442478
1716,185673.650442478
1717,185673.650442478
1718,185673.650442478
1719,185673.650442478
1720,277231.46875
1721,136807.19047619
1722,136807.19047619
1723,136807.19047619
1724,185673.650442478
1725,237562.885057471
1726,185673.650442478
1727,185673.650442478
1728,185673.650442478
1729,185673.650442478
1730,185673.650442478
1731,147482.77486911
1732,147482.77486911
1733,147482.77486911
1734,123553.455223881
1735,123553.455223881
1736,123553.455223881
1737,344143.431818182
1738,237562.885057471
1739,237562.885057471
1740,185673.650442478
1741,185673.650442478
1742,185673.650442478
1743,185673.650442478
1744,344143.431818182
1745,185673.650442478
1746,277231.46875
1747,237562.885057471
1748,237562.885057471
1749,185673.650442478
1750,185673.650442478
1751,237562.885057471
1752,123553.455223881
1753,147482.77486911
1754,237562.885057471
1755,185673.650442478
1756,123553.455223881
1757,97084.4285714286
1758,147482.77486911
1759,191935.568181818
1760,147482.77486911
1761,147482.77486911
1762,147482.77486911
1763,147482.77486911
1764,123553.455223881
1765,147482.77486911
1766,147482.77486911
1767,191935.568181818
1768,147482.77486911
1769,147482.77486911
1770,123553.455223881
1771,147482.77486911
1772,147482.77486911
1773,147482.77486911
1774,147482.77486911
1775,123553.455223881
1776,123553.455223881
1777,123553.455223881
1778,147482.77486911
1779,123553.455223881
1780,147482.77486911
1781,123553.455223881
1782,97084.4285714286
1783,147482.77486911
1784,97084.4285714286
1785,97084.4285714286
1786,147482.77486911
1787,147482.77486911
1788,97084.4285714286
1789,97084.4285714286
1790,97084.4285714286
1791,147482.77486911
1792,123553.455223881
1793,147482.77486911
1794,147482.77486911
1795,123553.455223881
1796,97084.4285714286
1797,147482.77486911
1798,97084.4285714286
1799,123553.455223881
1800,123553.455223881
1801,123553.455223881
1802,147482.77486911
1803,147482.77486911
1804,147482.77486911
1805,123553.455223881
1806,97084.4285714286
1807,147482.77486911
1808,123553.455223881
1809,97084.4285714286
1810,147482.77486911
1811,123553.455223881
1812,97084.4285714286
1813,123553.455223881
1814,97084.4285714286
1815,97084.4285714286
1816,97084.4285714286
1817,147482.77486911
1818,147482.77486911
1819,123553.455223881
1820,97084.4285714286
1821,123553.455223881
1822,123553.455223881
1823,97084.4285714286
1824,123553.455223881
1825,147482.77486911
1826,123553.455223881
1827,97084.4285714286
1828,147482.77486911
1829,147482.77486911
1830,147482.77486911
1831,147482.77486911
1832,147482.77486911
1833,147482.77486911
1834,123553.455223881
1835,147482.77486911
1836,123553.455223881
1837,123553.455223881
1838,147482.77486911
1839,97084.4285714286
1840,147482.77486911
1841,147482.77486911
1842,97084.4285714286
1843,147482.77486911
1844,123553.455223881
1845,191935.568181818
1846,191935.568181818
1847,185673.650442478
1848,97084.4285714286
1849,123553.455223881
1850,123553.455223881
1851,147482.77486911
1852,123553.455223881
1853,147482.77486911
1854,136807.19047619
1855,185673.650442478
1856,237562.885057471
1857,185673.650442478
1858,185673.650442478
1859,185673.650442478
1860,185673.650442478
1861,185673.650442478
1862,237562.885057471
1863,237562.885057471
1864,237562.885057471
1865,338883.066666667
1866,338883.066666667
1867,215134.636363636
1868,344143.431818182
1869,185673.650442478
1870,277231.46875
1871,215134.636363636
1872,185673.650442478
1873,237562.885057471
1874,136807.19047619
1875,185673.650442478
1876,185673.650442478
1877,237562.885057471
1878,185673.650442478
1879,136807.19047619
1880,136807.19047619
1881,237562.885057471
1882,277231.46875
1883,185673.650442478
1884,185673.650442478
1885,277231.46875
1886,277231.46875
1887,185673.650442478
1888,277231.46875
1889,185673.650442478
1890,147482.77486911
1891,147482.77486911
1892,123553.455223881
1893,147482.77486911
1894,123553.455223881
1895,147482.77486911
1896,147482.77486911
1897,147482.77486911
1898,123553.455223881
1899,185673.650442478
1900,185673.650442478
1901,185673.650442478
1902,185673.650442478
1903,185673.650442478
1904,136807.19047619
1905,185673.650442478
1906,185673.650442478
1907,237562.885057471
1908,123553.455223881
1909,147482.77486911
1910,123553.455223881
1911,237562.885057471
1912,237562.885057471
1913,147482.77486911
1914,97084.4285714286
1915,338883.066666667
1916,97084.4285714286
1917,277231.46875
1918,147482.77486911
1919,147482.77486911
1920,147482.77486911
1921,344143.431818182
1922,338883.066666667
1923,237562.885057471
1924,237562.885057471
1925,185673.650442478
1926,344143.431818182
1927,123553.455223881
1928,191935.568181818
1929,123553.455223881
1930,147482.77486911
1931,147482.77486911
1932,147482.77486911
1933,147482.77486911
1934,185673.650442478
1935,185673.650442478
1936,185673.650442478
1937,185673.650442478
1938,185673.650442478
1939,277231.46875
1940,215134.636363636
1941,185673.650442478
1942,185673.650442478
1943,215134.636363636
1944,277231.46875
1945,344143.431818182
1946,185673.650442478
1947,338883.066666667
1948,185673.650442478
1949,237562.885057471
1950,185673.650442478
1951,237562.885057471
1952,237562.885057471
1953,185673.650442478
1954,185673.650442478
1955,185673.650442478
1956,237562.885057471
1957,185673.650442478
1958,344143.431818182
1959,147482.77486911
1960,97084.4285714286
1961,147482.77486911
1962,123553.455223881
1963,147482.77486911
1964,123553.455223881
1965,147482.77486911
1966,123553.455223881
1967,277231.46875
1968,534034.857142857
1969,344143.431818182
1970,534034.857142857
1971,447423
1972,344143.431818182
1973,338883.066666667
1974,344143.431818182
1975,534034.857142857
1976,277231.46875
1977,344143.431818182
1978,277231.46875
1979,338883.066666667
1980,185673.650442478
1981,344143.431818182
1982,277231.46875
1983,215134.636363636
1984,185673.650442478
